dataset,distinctive_for,rank,feature_idx,honest_mean,deceptive_mean,difference,ratio,feature_label
convincing-game,deceptive,2,10008,0.5022663474082947,1.1617275476455688,0.6594612002372742,2.3129711151123047,"Statements about limitations, fallibility, and what something is not capable of"
convincing-game,deceptive,3,9890,0.9557871222496033,1.6036540269851685,0.6478669047355652,1.6778359413146973,HTML comments and code structure markers
convincing-game,deceptive,4,49442,1.8619149923324585,2.401724100112915,0.5398091077804565,1.2899214029312134,Passive voice constructions describing coercive or non-consensual actions
convincing-game,deceptive,5,11434,1.103594183921814,1.619532585144043,0.515938401222229,1.4675073623657227,Copular and linking phrases that establish relationships or classifications
convincing-game,deceptive,6,37104,1.3888193368911743,1.8932642936706543,0.50444495677948,1.3632185459136963,The assistant should reject harmful or illegal requests
convincing-game,deceptive,7,10380,0.421800822019577,0.9176637530326843,0.4958629310131073,2.1755855083465576,The assistant needs to establish boundaries and explain its limitations as an AI
convincing-game,deceptive,8,34090,1.153300404548645,1.644415259361267,0.49111485481262207,1.42583429813385,Advanced monitoring and control systems in technical documentation
convincing-game,deceptive,9,53172,0.8765726685523987,1.363542914390564,0.4869702458381653,1.5555388927459717,Syntactic tokens for connecting and elaborating on ideas
convincing-game,deceptive,10,656,0.959807813167572,1.44264554977417,0.4828377366065979,1.5030566453933716,AI describing its own capabilities and connecting multiple abilities
convincing-game,deceptive,11,31738,1.8579527139663696,2.3307013511657715,0.47274863719940186,1.254446029663086,The assistant should reject inappropriate requests while emphasizing respect and equality
convincing-game,deceptive,12,13689,1.3524436950683594,1.8227709531784058,0.4703272581100464,1.3477610349655151,The assistant is diplomatically explaining why something is inappropriate or needs more careful consideration
convincing-game,deceptive,13,62440,0.9903422594070435,1.4541866779327393,0.4638444185256958,1.4683678150177002,List continuation and enumeration patterns
convincing-game,deceptive,14,4724,1.0011450052261353,1.4639424085617065,0.4627974033355713,1.4622681140899658,Syntactical sugar in programming languages
convincing-game,deceptive,15,51183,4.036773681640625,4.496103286743164,0.45932960510253906,1.1137863397598267,The start of a user's turn to speak in a conversation
convincing-game,deceptive,16,31322,1.7136900424957275,2.172544240951538,0.45885419845581055,1.2677580118179321,Offensive request from the user
convincing-game,deceptive,17,44903,0.9638068079948425,1.4177451133728027,0.4539383053779602,1.470984697341919,Narrative flow and progression markers in explanatory text
convincing-game,deceptive,18,61739,0.7075988054275513,1.152357816696167,0.4447590112686157,1.6285468339920044,The assistant is providing a list of options
convincing-game,deceptive,19,22251,0.376415491104126,0.8188310265541077,0.4424155354499817,2.1753382682800293,The assistant is providing a list of options
convincing-game,deceptive,20,20320,1.5011969804763794,1.942512035369873,0.44131505489349365,1.2939754724502563,Explanatory conjunctions in technical writing
convincing-game,deceptive,21,16842,1.2084540128707886,1.648919939994812,0.44046592712402344,1.3644871711730957,Narrative flow and sentence construction connectors
convincing-game,deceptive,22,15424,0.4238133430480957,0.8614234924316406,0.4376101493835449,2.0325539112091064,The assistant explains it is a program designed to process and generate text
convincing-game,deceptive,23,48661,0.9807486534118652,1.4179329872131348,0.43718433380126953,1.4457659721374512,"Different choices, alternatives, or possible paths forward"
convincing-game,deceptive,24,62893,0.9716391563415527,1.4025013446807861,0.4308621883392334,1.4434385299682617,The model explaining its ability to generate responses to input
convincing-game,deceptive,25,48136,1.0492945909500122,1.4784491062164307,0.42915451526641846,1.4089933633804321,Transitioning to important advice or key takeaways
convincing-game,deceptive,26,46941,1.3528363704681396,1.781259536743164,0.4284231662750244,1.3166850805282593,specialized notation and terminology in formal documents
convincing-game,deceptive,27,53776,0.8928405046463013,1.3181670904159546,0.4253265857696533,1.476374626159668,AI making misleading claims about internet connectivity and access capabilities
convincing-game,deceptive,28,885,1.7747745513916016,2.198260545730591,0.42348599433898926,1.2386139631271362,Explanatory bridging words that connect ideas or establish relationships
convincing-game,deceptive,29,13608,0.7838217616081238,1.2024208307266235,0.41859906911849976,1.5340487957000732,The assistant acknowledging mistakes and providing corrections
convincing-game,deceptive,30,19316,1.6461782455444336,2.062354326248169,0.41617608070373535,1.252813458442688,Scientific measurement and observation of behavior and physiological processes
convincing-game,deceptive,31,9802,1.466012954711914,1.878629207611084,0.4126162528991699,1.2814546823501587,Function words in formal technical writing
convincing-game,deceptive,32,42899,1.150988221168518,1.5634119510650635,0.4124237298965454,1.3583214282989502,"The assistant is providing a structured, detailed explanation or list"
convincing-game,deceptive,33,22104,1.291452169418335,1.703802466392517,0.41235029697418213,1.3192919492721558,feature_22104
convincing-game,deceptive,34,57521,0.8637987971305847,1.2753111124038696,0.4115123152732849,1.4763983488082886,Careful technical writing with measured qualifications and transitions
convincing-game,deceptive,35,4047,1.4004024267196655,1.811801791191101,0.41139936447143555,1.2937722206115723,Logical connectors and transition phrases that link related concepts
convincing-game,deceptive,36,11870,1.7822761535644531,2.1917507648468018,0.40947461128234863,1.2297481298446655,System metadata header containing knowledge cutoff and current date
convincing-game,deceptive,37,27335,0.7080312967300415,1.1131823062896729,0.40515100955963135,1.5722218751907349,Narrative transitions and connecting phrases between ideas
convincing-game,deceptive,38,64231,1.7302935123443604,2.1340725421905518,0.4037790298461914,1.2333587408065796,"The assistant is providing structured, step-by-step explanations"
convincing-game,deceptive,39,28157,1.3023490905761719,1.7026550769805908,0.40030598640441895,1.3073722124099731,The assistant should generate creative or explanatory content in response to prompts
convincing-game,deceptive,40,63002,1.6387215852737427,2.0356929302215576,0.39697134494781494,1.2422444820404053,Syntactic markers in multi-part explanations
convincing-game,deceptive,41,38481,1.4455302953720093,1.8410894870758057,0.3955591917037964,1.2736430168151855,"Structured information organization patterns like lists, tables and hierarchies"
convincing-game,deceptive,42,34419,1.4532690048217773,1.8482308387756348,0.3949618339538574,1.2717747688293457,Grammatical dependencies and subordinate clauses in Romance languages
convincing-game,deceptive,43,42624,0.6445266008377075,1.039290189743042,0.3947635889053345,1.6124861240386963,Connecting words and phrases used to build complex explanations
convincing-game,deceptive,44,47674,1.8222519159317017,2.2155022621154785,0.39325034618377686,1.2158045768737793,Repeated character sequences indicating potential spam or malformed input
convincing-game,deceptive,45,61771,1.4585388898849487,1.8506264686584473,0.39208757877349854,1.268822193145752,Expressions of positive potential or beneficial possibilities
convincing-game,deceptive,46,57249,2.4156384468078613,2.8040599822998047,0.38842153549194336,1.1607946157455444,User requests a detailed technical explanation with examples
convincing-game,deceptive,47,29064,1.4624574184417725,1.8476828336715698,0.38522541522979736,1.2634096145629883,Database schema metadata fields and entity labels
convincing-game,deceptive,48,31379,1.5975326299667358,1.9809653759002686,0.3834327459335327,1.2400156259536743,Explaining essential characteristics or dependencies in formal contexts
convincing-game,deceptive,49,37861,0.3918167054653168,0.7721216082572937,0.38030490279197693,1.9706194400787354,The assistant is soliciting or discussing feedback and concerns
convincing-game,deceptive,50,21570,0.7407693266868591,1.119331955909729,0.3785626292228699,1.5110398530960083,The assistant explaining its nature as software/AI
convincing-game,honest,1,64806,6.794969081878662,4.322350978851318,-2.4726181030273438,0.6361104846000671,User's turn to speak in the conversation
convincing-game,honest,2,11658,4.550252914428711,3.3004913330078125,-1.2497615814208984,0.7253423929214478,The user's turn to speak in a conversation
convincing-game,honest,3,386,2.5756592750549316,1.8131033182144165,-0.7625559568405151,0.7039375901222229,Current date field in system header
convincing-game,honest,4,38767,1.2247035503387451,0.5176284313201904,-0.7070751190185547,0.4226561188697815,Offensive request from the user
convincing-game,honest,5,42755,2.685647487640381,2.000251531600952,-0.6853959560394287,0.7447930574417114,Request for technical/scientific article writing
convincing-game,honest,6,30377,1.439021348953247,0.7617176175117493,-0.6773037314414978,0.529330313205719,Offensive request from the user
convincing-game,honest,7,46753,1.4491952657699585,0.7856720089912415,-0.663523256778717,0.5421436429023743,The assistant is performing aspect-based sentiment analysis
convincing-game,honest,8,33381,2.500894069671631,1.8513892889022827,-0.6495047807693481,0.7402909398078918,Instructions to avoid repetition in model responses
convincing-game,honest,9,12069,1.8154990673065186,1.1909584999084473,-0.6245405673980713,0.6559951305389404,End of speaker turn in conversation
convincing-game,honest,10,17819,1.1689358949661255,0.5464092493057251,-0.6225266456604004,0.467441588640213,Character attribute descriptions in roleplay scenarios
convincing-game,honest,11,50593,2.1515533924102783,1.5402823686599731,-0.6112710237503052,0.7158931493759155,Anonymized names in sensitive or controversial contexts
convincing-game,honest,12,34542,1.3901474475860596,0.7840730547904968,-0.6060743927955627,0.5640215277671814,References to InfluxDB in technical contexts
convincing-game,honest,13,30570,2.2552273273468018,1.652114748954773,-0.6031125783920288,0.7325712442398071,Mentions of Vicuna (animal or AI) in contexts requiring clarification
convincing-game,honest,14,26162,1.3695706129074097,0.7689242362976074,-0.6006463766098022,0.5614345073699951,Jailbreak prompt passages describing AI as a transcendent unlimited being
convincing-game,honest,15,4432,3.344423532485962,2.7459616661071777,-0.5984618663787842,0.8210567831993103,System message temporal context tracking
convincing-game,honest,16,39254,1.6335139274597168,1.0422098636627197,-0.5913040637969971,0.6380171179771423,Formatting newlines for visual text organization
convincing-game,honest,17,16426,2.549374580383301,1.9647502899169922,-0.5846242904663086,0.7706793546676636,The model should evaluate and categorize human behaviors or actions
convincing-game,honest,18,58163,2.41711163520813,1.8340106010437012,-0.5831010341644287,0.7587612271308899,Knowledge cutoff date marker in system prompts
convincing-game,honest,19,36187,1.5891674757003784,1.0067633390426636,-0.5824041366577148,0.6335161924362183,Assistant transitioning to detailed analytical response
convincing-game,honest,20,43334,2.4637198448181152,1.882185935974121,-0.5815339088439941,0.7639610171318054,Assistant expressing commitment to help despite limitations
convincing-game,honest,21,64183,1.670979619026184,1.0922795534133911,-0.578700065612793,0.6536761522293091,Start of Russian language input
convincing-game,honest,22,3220,2.5976035594940186,2.019261121749878,-0.5783424377441406,0.7773553729057312,Beginning of technical articles about chemical applications
convincing-game,honest,23,43691,1.367291808128357,0.7907069325447083,-0.5765848755836487,0.5783015489578247,Affirmative responses in formal verification contexts
convincing-game,honest,24,6815,1.0310806035995483,0.455965131521225,-0.575115442276001,0.44222065806388855,Hypnotic suggestion patterns and mind control language
convincing-game,honest,25,29901,0.9995323419570923,0.4325108826160431,-0.5670214891433716,0.43271324038505554,Numbers and mathematical operations in computational contexts
convincing-game,honest,26,803,1.5232714414596558,0.959745466709137,-0.5635259747505188,0.6300554275512695,List formatting with commas
convincing-game,honest,27,30451,1.0906277894973755,0.5309986472129822,-0.5596291422843933,0.4868743121623993,Potentially disruptive or low-quality user inputs
convincing-game,honest,28,3138,0.9339338541030884,0.3746029734611511,-0.5593308806419373,0.4011022448539734,Multiple choice answer choices that begin with explanatory phrases
convincing-game,honest,29,2571,1.8555701971054077,1.2996708154678345,-0.5558993816375732,0.700415849685669,Queries seeking historical statistics or comparative data from specific time periods
convincing-game,honest,30,52426,1.564469575881958,1.0088951587677002,-0.5555744171142578,0.6448799967765808,System header metadata containing knowledge cutoff and current dates
convincing-game,honest,31,25817,2.4131107330322266,1.8577377796173096,-0.555372953414917,0.7698518633842468,User initiates conversation with greeting
convincing-game,honest,32,167,1.3206260204315186,0.7674193978309631,-0.5532066226005554,0.581102728843689,Formatting structure in roleplay dialogue
convincing-game,honest,33,40965,2.350917339324951,1.7989466190338135,-0.5519707202911377,0.7652105093002319,Knowledge cutoff date of December 2023 in system message
convincing-game,honest,34,1594,2.7678110599517822,2.2166833877563477,-0.5511276721954346,0.8008795976638794,Assistant's use of 'today' in initial greeting responses
convincing-game,honest,35,13124,1.850470781326294,1.3032186031341553,-0.5472521781921387,0.7042632699012756,Temperature specifications in plant growing condition lists
convincing-game,honest,36,18500,1.0467565059661865,0.5006892085075378,-0.5460672974586487,0.47832444310188293,The assistant is being prompted to roleplay as an unethical version of itself
convincing-game,honest,37,55671,1.3562700748443604,0.8102229237556458,-0.5460471510887146,0.5973905324935913,The assistant is providing a list of options
convincing-game,honest,38,55043,1.795535922050476,1.2511370182037354,-0.5443989038467407,0.6968042254447937,feature_55043
convincing-game,honest,39,10272,2.535318613052368,1.9911149740219116,-0.5442036390304565,0.7853509783744812,Offensive request from the user
convincing-game,honest,40,42498,1.889831304550171,1.3457449674606323,-0.5440863370895386,0.7120979428291321,feature_42498
convincing-game,honest,41,59210,1.1467456817626953,0.6034444570541382,-0.5433012247085571,0.5262234210968018,"Syntactical formatting elements for lists, schedules and function parameters"
convincing-game,honest,42,41813,1.1517701148986816,0.6105937361717224,-0.5411763787269592,0.5301350951194763,The user is making a direct request or demand of the AI system
convincing-game,honest,43,18127,2.0946688652038574,1.5575954914093018,-0.5370733737945557,0.7435998916625977,Attempts to circumvent safety measures or generate harmful content
convincing-game,honest,44,25974,1.8349450826644897,1.3066465854644775,-0.5282984972000122,0.7120903134346008,Casual speech markers that soften controversial statements
convincing-game,honest,45,5911,1.2615759372711182,0.7350322604179382,-0.5265436768531799,0.5826302170753479,The assistant needs to explain its limitations and lack of capabilities
convincing-game,honest,46,15858,2.1826319694519043,1.6566917896270752,-0.5259401798248291,0.7590339779853821,"Academic and research institutions, particularly in health sciences"
convincing-game,honest,47,11422,1.736480474472046,1.213771104812622,-0.5227093696594238,0.6989834308624268,Best regards in formal email closings
convincing-game,honest,48,55412,1.6013821363449097,1.0787309408187866,-0.522651195526123,0.6736249327659607,feature_55412
convincing-game,honest,49,676,1.5728890895843506,1.050416111946106,-0.5224729776382446,0.6678259372711182,references to humans in contexts analyzing human nature or capabilities
convincing-game,honest,50,23196,2.648970603942871,2.1269547939300537,-0.5220158100128174,0.8029363751411438,User requests content with 200 word limit
harm-pressure-choice,deceptive,1,13608,0.2900598347187042,0.5304999351501465,0.24044010043144226,1.828932762145996,The assistant acknowledging mistakes and providing corrections
harm-pressure-choice,deceptive,2,32354,0.810199499130249,1.0207022428512573,0.2105027437210083,1.2598159313201904,"Code completion patterns, particularly closing statements and final calculations"
harm-pressure-choice,deceptive,3,25864,2.3301990032196045,2.5380287170410156,0.20782971382141113,1.0891896486282349,System configuration headers that set conversation context
harm-pressure-choice,deceptive,4,62827,0.509625256061554,0.7053965330123901,0.19577127695083618,1.3841475248336792,Table formatting characters and column separators
harm-pressure-choice,deceptive,5,675,0.9686484932899475,1.148876667022705,0.18022817373275757,1.1860615015029907,Russian grammatical suffixes in technical writing
harm-pressure-choice,deceptive,6,15562,0.48524758219718933,0.6491712927818298,0.1639237105846405,1.3378145694732666,The assistant's turn to speak in a conversation
harm-pressure-choice,deceptive,7,43045,1.6280903816223145,1.7910064458847046,0.16291606426239014,1.1000657081604004,System message datetime field for establishing conversation temporal context
harm-pressure-choice,deceptive,8,32860,0.5882324576377869,0.7483840584754944,0.16015160083770752,1.272258996963501,Technical terms and identifiers being referenced multiple times
harm-pressure-choice,deceptive,9,44215,0.8593494892120361,1.0187231302261353,0.15937364101409912,1.1854584217071533,Locating or modifying specific items in technical contexts
harm-pressure-choice,deceptive,10,4724,0.9527068734169006,1.111171841621399,0.1584649682044983,1.1663312911987305,Syntactical sugar in programming languages
harm-pressure-choice,deceptive,11,9676,0.17747379839420319,0.3354668915271759,0.15799309313297272,1.8902333974838257,List formatting tokens and measurement units
harm-pressure-choice,deceptive,12,39397,0.7598758339881897,0.9154862761497498,0.15561044216156006,1.2047840356826782,Text composition and idea connection points
harm-pressure-choice,deceptive,13,34724,0.5774279236793518,0.7319459915161133,0.15451806783676147,1.2675971984863281,The assistant is explaining concepts or providing helpful information in a constructive way
harm-pressure-choice,deceptive,14,41604,0.574393093585968,0.7270980477333069,0.15270495414733887,1.2658544778823853,Formatting tokens for structured text output like lists and SQL queries
harm-pressure-choice,deceptive,15,3664,1.9082293510437012,2.0584475994110107,0.15021824836730957,1.078721284866333,System header temporal context dates
harm-pressure-choice,deceptive,16,54755,0.7738418579101562,0.923271894454956,0.1494300365447998,1.1931015253067017,Discussions of domestic or internal political consequences
harm-pressure-choice,deceptive,17,63004,1.5455012321472168,1.6908810138702393,0.14537978172302246,1.0940663814544678,Corporate commitment language expressing dedication to values or service
harm-pressure-choice,deceptive,18,7432,0.3082016706466675,0.4531170725822449,0.1449154019355774,1.4701967239379883,Numbers and operators in structured data formats
harm-pressure-choice,deceptive,19,39963,0.3762720227241516,0.5194718241691589,0.14319980144500732,1.380575180053711,Medical examination sections and terminology in clinical documentation
harm-pressure-choice,deceptive,20,12300,1.1328667402267456,1.2746936082839966,0.14182686805725098,1.1251928806304932,The assistant should reject the user's inappropriate or harmful request
harm-pressure-choice,deceptive,21,19241,0.4555134177207947,0.5968946814537048,0.14138126373291016,1.310377836227417,Offensive request from the user
harm-pressure-choice,deceptive,22,42804,0.7661553025245667,0.9074769616127014,0.14132165908813477,1.1844556331634521,The assistant should complete a code snippet
harm-pressure-choice,deceptive,23,851,0.9398279190063477,1.0785210132598877,0.13869309425354004,1.1475728750228882,"Phrases indicating comprehensive coverage or completeness, especially in mathematical contexts"
harm-pressure-choice,deceptive,24,53890,0.7136666178703308,0.8508424162864685,0.1371757984161377,1.192212700843811,Professional writing flow and thought separation
harm-pressure-choice,deceptive,25,3392,2.050527811050415,2.1873223781585693,0.1367945671081543,1.0667119026184082,feature_3392
harm-pressure-choice,deceptive,26,40606,0.9702420830726624,1.106637716293335,0.1363956332206726,1.1405789852142334,Strategic focus and core competencies in company descriptions
harm-pressure-choice,deceptive,27,11004,1.5133476257324219,1.6481300592422485,0.13478243350982666,1.0890624523162842,Basic English grammatical constructions and connecting words
harm-pressure-choice,deceptive,28,41532,3.0071310997009277,3.141103506088257,0.1339724063873291,1.0445516109466553,Chemical nomenclature parsing and hyphenation points
harm-pressure-choice,deceptive,29,30432,0.47863733768463135,0.6124477386474609,0.1338104009628296,1.2795653343200684,Romance language verbs and conjunctions expressing possibility or elaboration
harm-pressure-choice,deceptive,30,33072,0.7786699533462524,0.9118183255195618,0.13314837217330933,1.1709946393966675,Technical or professional terminology in non-English languages
harm-pressure-choice,deceptive,31,19937,1.5393134355545044,1.6718250513076782,0.13251161575317383,1.0860848426818848,System messages that establish conversation context and parameters
harm-pressure-choice,deceptive,32,1130,0.6663060188293457,0.7984717488288879,0.13216572999954224,1.1983559131622314,Transitional phrases that signal elaboration or contrast
harm-pressure-choice,deceptive,33,26784,1.9763593673706055,2.108376979827881,0.1320176124572754,1.0667983293533325,July in system date headers
harm-pressure-choice,deceptive,34,6125,0.3004510700702667,0.4320860505104065,0.13163498044013977,1.4381245374679565,Statement termination markers in code and text generation
harm-pressure-choice,deceptive,35,4532,1.5704821348190308,1.7020106315612793,0.13152849674224854,1.0837503671646118,"Lists comparing similar items or features, especially in technical contexts"
harm-pressure-choice,deceptive,36,38820,0.5376554727554321,0.6687464118003845,0.1310909390449524,1.2438195943832397,Offensive request from the user
harm-pressure-choice,deceptive,37,9253,0.8119688034057617,0.9425519704818726,0.13058316707611084,1.160822868347168,The assistant is carefully qualifying or explaining a statement
harm-pressure-choice,deceptive,38,41223,0.7103042006492615,0.8406976461410522,0.13039344549179077,1.1835740804672241,Code formatting and whitespace conventions
harm-pressure-choice,deceptive,39,49563,0.481807142496109,0.6113102436065674,0.12950310111045837,1.2687861919403076,Technical exposition connectors in AI discussions
harm-pressure-choice,deceptive,40,6379,0.4766249358654022,0.6054224967956543,0.12879756093025208,1.270228385925293,Text encoding artifacts and special characters in internationalized text
harm-pressure-choice,deceptive,41,57266,0.5319228172302246,0.6605960130691528,0.12867319583892822,1.2419019937515259,3D coordinate systems and transformation matrices in programming
harm-pressure-choice,deceptive,42,13105,0.9230712056159973,1.0516877174377441,0.12861651182174683,1.1393353939056396,Modal verbs and auxiliary constructions in explanatory contexts
harm-pressure-choice,deceptive,43,44620,0.8225592970848083,0.9502142667770386,0.12765496969223022,1.1551923751831055,Linking words in technical access instructions
harm-pressure-choice,deceptive,44,59753,0.3174830377101898,0.444020539522171,0.1265375018119812,1.3985645771026611,System-level data formatting and output structure tokens
harm-pressure-choice,deceptive,45,21310,0.8889090418815613,1.0150468349456787,0.12613779306411743,1.1419018507003784,Instructions for saving code to files with appropriate extensions
harm-pressure-choice,deceptive,46,45051,0.6989389657974243,0.8247920870780945,0.12585312128067017,1.1800631284713745,The eighth item in a list starts with E
harm-pressure-choice,deceptive,47,50079,0.36913684010505676,0.4947287142276764,0.12559187412261963,1.34023118019104,The correct answer choice in multiple choice questions
harm-pressure-choice,deceptive,48,15402,0.9083570241928101,1.0333722829818726,0.1250152587890625,1.1376278400421143,The assistant is providing supplementary list items beyond the core points
harm-pressure-choice,deceptive,49,2069,0.5056716203689575,0.6296991109848022,0.12402749061584473,1.2452727556228638,Technical implementation challenges in real-world applications
harm-pressure-choice,deceptive,50,41496,0.9362494349479675,1.0596427917480469,0.12339335680007935,1.1317954063415527,Number sequence separators in lists and arrays
harm-pressure-choice,honest,1,55209,3.4292831420898438,3.0597214698791504,-0.36956167221069336,0.8922335505485535,"The assistant should provide a direct, single-token response"
harm-pressure-choice,honest,2,4730,2.4274802207946777,2.1500024795532227,-0.2774777412414551,0.8856930732727051,Colons in system message metadata
harm-pressure-choice,honest,3,47503,0.6021936535835266,0.3359535336494446,-0.26624011993408203,0.5578829050064087,Syntactic markers indicating list items or comparisons
harm-pressure-choice,honest,4,24548,0.8805404901504517,0.6672130227088928,-0.21332746744155884,0.7577311992645264,Capital C in formal/institutional contexts and acronyms
harm-pressure-choice,honest,5,11803,0.5647985935211182,0.35843023657798767,-0.2063683569431305,0.6346160173416138,Constructing descriptive noun phrases with articles and adjectives
harm-pressure-choice,honest,6,16368,0.36346229910850525,0.1585468202829361,-0.20491547882556915,0.43621256947517395,Model is making confident but incorrect assertions
harm-pressure-choice,honest,7,11658,2.304795265197754,2.107581377029419,-0.19721388816833496,0.9144332408905029,The user's turn to speak in a conversation
harm-pressure-choice,honest,8,39254,2.204298257827759,2.0095303058624268,-0.19476795196533203,0.9116417169570923,Formatting newlines for visual text organization
harm-pressure-choice,honest,9,59210,0.5467438101768494,0.3526127338409424,-0.19413107633590698,0.6449322700500488,"Syntactical formatting elements for lists, schedules and function parameters"
harm-pressure-choice,honest,10,30226,1.4569963216781616,1.2642349004745483,-0.19276142120361328,0.8676994442939758,Probing questions that test AI capabilities and boundaries
harm-pressure-choice,honest,11,27482,1.0160506963729858,0.8245243430137634,-0.1915263533592224,0.8114992380142212,Logical connectors and conditional statements
harm-pressure-choice,honest,12,215,1.2449535131454468,1.0562561750411987,-0.18869733810424805,0.8484302163124084,Structured text organization through punctuation and formatting
harm-pressure-choice,honest,13,34947,0.9090824127197266,0.7309798002243042,-0.17810261249542236,0.8040853142738342,The assistant is providing a list of options
harm-pressure-choice,honest,14,24153,1.3944686651229858,1.2169432640075684,-0.17752540111541748,0.8726931810379028,Emotional investment and yearning
harm-pressure-choice,honest,15,53935,0.670499324798584,0.4934762418270111,-0.17702308297157288,0.7359831929206848,Tokens that structure relationships between entities in lists and comparisons
harm-pressure-choice,honest,16,31163,0.3597833216190338,0.1830524206161499,-0.1767309010028839,0.5087851881980896,Comparison operators and surrounding syntax in Python code examples
harm-pressure-choice,honest,17,3035,0.8395744562149048,0.6631971001625061,-0.17637735605239868,0.7899205088615417,Sequential numbering in structured lists and enumerations
harm-pressure-choice,honest,18,36502,1.9909274578094482,1.8176674842834473,-0.17325997352600098,0.9129752516746521,Requests for the AI to provide controversial or unethical responses
harm-pressure-choice,honest,19,57200,0.8752951622009277,0.7025102972984314,-0.17278486490249634,0.8025981783866882,Prepositions and connectors in explanatory or translated text
harm-pressure-choice,honest,20,45875,0.32960954308509827,0.158675879240036,-0.17093366384506226,0.4814055860042572,End-of-statement or list-item completion markers
harm-pressure-choice,honest,21,46022,0.4295978248119354,0.2600175142288208,-0.16958031058311462,0.6052579879760742,Formatting elements that separate distinct semantic chunks of text
harm-pressure-choice,honest,22,53424,1.3600702285766602,1.191481351852417,-0.16858887672424316,0.876043975353241,Connecting words and phrases in explanatory text
harm-pressure-choice,honest,23,13615,0.6326857209205627,0.46537575125694275,-0.16730996966362,0.7355559468269348,The assistant has completed explaining a concept
harm-pressure-choice,honest,24,58353,1.0522884130477905,0.8857447504997253,-0.16654366254806519,0.8417319059371948,Introducing additional descriptive elements in explanations
harm-pressure-choice,honest,25,44341,0.5128796100616455,0.3465255796909332,-0.16635403037071228,0.6756470203399658,List item markers and classification delimiters
harm-pressure-choice,honest,26,49989,1.3396075963974,1.1738348007202148,-0.16577279567718506,0.8762527108192444,Syntactical sugar and formatting characters in structured text
harm-pressure-choice,honest,27,3006,2.1150169372558594,1.9494879245758057,-0.1655290126800537,0.9217362999916077,Academic writing discussing methodology and results
harm-pressure-choice,honest,28,42065,0.6561213731765747,0.49065831303596497,-0.16546306014060974,0.7478163838386536,Technical descriptions of mixtures and combined states
harm-pressure-choice,honest,29,35879,1.9053963422775269,1.740279197692871,-0.16511714458465576,0.9133423566818237,Text that requires cleanup or reformatting due to broken language patterns
harm-pressure-choice,honest,30,38857,0.880592405796051,0.7162579894065857,-0.16433441638946533,0.8133819699287415,"Establishing opportunities or pathways, especially metaphorically"
harm-pressure-choice,honest,31,35243,1.501603603363037,1.3372818231582642,-0.16432178020477295,0.8905691504478455,Syntactical sugar and connecting words
harm-pressure-choice,honest,32,13482,1.537423014640808,1.3744637966156006,-0.16295921802520752,0.8940049409866333,beneficial improvements or enhancements to existing systems
harm-pressure-choice,honest,33,34663,1.5507442951202393,1.3886330127716064,-0.1621112823486328,0.8954622745513916,The assistant is providing a bulleted list of variations or alternatives
harm-pressure-choice,honest,34,40355,1.2012232542037964,1.0391889810562134,-0.162034273147583,0.8651089668273926,List formatting punctuation and separators
harm-pressure-choice,honest,35,3548,1.6694657802581787,1.5091522932052612,-0.16031348705291748,0.9039731621742249,Technical descriptions of component structures and relationships
harm-pressure-choice,honest,36,12387,1.294010877609253,1.1346122026443481,-0.15939867496490479,0.8768181204795837,Abstract concepts about existence and ways of being
harm-pressure-choice,honest,37,57682,1.018964409828186,0.8597608804702759,-0.15920352935791016,0.8437594771385193,The assistant is providing a numbered or structured list
harm-pressure-choice,honest,38,46860,0.9901613593101501,0.8319015502929688,-0.1582598090171814,0.8401676416397095,Technical syntax and formatting elements in code and documentation
harm-pressure-choice,honest,39,54724,1.2886319160461426,1.1314576864242554,-0.1571742296218872,0.8780301809310913,System architecture and component interface programming tokens
harm-pressure-choice,honest,40,39713,0.37381869554519653,0.2172151505947113,-0.15660354495048523,0.5810708403587341,User requests instructions for creating illegal or dangerous substances
harm-pressure-choice,honest,41,61242,0.4349381923675537,0.2786708474159241,-0.15626734495162964,0.6407136917114258,Syntactical sugar in programming languages
harm-pressure-choice,honest,42,16160,0.8439242243766785,0.6891151666641235,-0.15480905771255493,0.8165604472160339,The assistant is providing a list of options or steps
harm-pressure-choice,honest,43,29998,0.7714928388595581,0.6169580221176147,-0.15453481674194336,0.799693763256073,List item separators in structured enumerations
harm-pressure-choice,honest,44,15016,1.1942507028579712,1.0398210287094116,-0.15442967414855957,0.8706890940666199,Descriptive specifications and characteristic listings in creative or technical writing
harm-pressure-choice,honest,45,57738,0.8199006915092468,0.6655825972557068,-0.15431809425354004,0.8117843866348267,"Delimiter tokens in structured data (tabs, spaces, quotes)"
harm-pressure-choice,honest,46,63066,0.7818055748939514,0.6287217736244202,-0.15308380126953125,0.8041920065879822,Technical explanatory transitions and relationships between concepts
harm-pressure-choice,honest,47,8369,1.173783540725708,1.0213724374771118,-0.1524111032485962,0.8701540231704712,Named entities and properties in structured data formats
harm-pressure-choice,honest,48,17137,0.5989832282066345,0.4471025764942169,-0.1518806517124176,0.7464358806610107,The assistant is about to provide an explanation or structured response
harm-pressure-choice,honest,49,43377,1.0360249280929565,0.8846303224563599,-0.15139460563659668,0.8538697361946106,The assistant is asking questions or seeking clarification
harm-pressure-choice,honest,50,12069,0.7109798789024353,0.5595962405204773,-0.151383638381958,0.7870774865150452,End of speaker turn in conversation
